#Batch, E[Ts], E[Tq], E[s], E[Ns], E[Nq], ρ, λ
44,2.165044536872293,1.1433975650098225,1.021661379834681,1.0565241231622244,1.1433975650098225,0.49855541202292014,0.48799186583409504
45,2.0387582269081164,1.035197901841949,1.0037536670849854,1.0135241999022777,1.035197901841949,0.49889813421324214,0.4971281962350878
46,2.1472677240305704,1.1105077908078298,1.0368134584444817,1.0744158198479659,1.1105077908078298,0.5187575173663693,0.5003641641067528
47,2.1637812511524666,1.158056230125612,1.0057485724883009,1.092977302415576,1.158056230125612,0.508015595323376,0.5051237512264412
48,1.8174155805093166,0.8369520522692566,0.9807713596219961,0.8846096652056814,0.8369520522692566,0.47723125231476166,0.48674044323851146
49,2.076894613387069,1.0695125497628655,1.0077297372287153,1.0535745743380571,1.0695125497628655,0.5110283988592832,0.5072835990555402
50,1.9302807117412064,0.9407353866205733,0.9896630132848581,0.9519957978548051,0.9407353866205733,0.48803419397582926,0.49319033861974354
51,2.032462859921077,1.0345306502914546,0.9983003745080415,1.0283301775341993,1.0345306502914546,0.5049065478792433,0.5059527521079183
52,1.8442171021001215,0.8780933369824111,0.9661580854206098,0.9196751586610333,0.8780933369824111,0.48178710953228543,0.49868052823810366
53,1.9239778091324895,0.9636106968911602,0.96037220322675,0.9492979657586311,0.9636106968911602,0.4738487843803426,0.4934038018799521
54,2.0994477004723615,1.0920856747414058,1.0074527465411425,1.1043421374795126,1.0920856747414058,0.5298880903111406,0.5260155502949861
55,1.6494980645294048,0.6685337931659925,0.9810136798756247,0.8149010176120429,0.6685337931659925,0.48462547496420577,0.4940296900830441
56,1.871105817946396,0.8608354690519058,1.0104363156449079,0.9030442821850659,0.8608354690519058,0.48758271888202603,0.48262598166478293
57,1.9709628017446679,0.9758240165407339,0.9957777513028386,0.9946736967809149,0.9758240165407339,0.5022105812512926,0.5046638606778596
58,1.8910622293483372,0.8917600499734198,0.999445806836487,0.9321825433433715,0.8917600499734198,0.4925972465006039,0.4929412310585902
59,1.9152422498091546,0.9397134302430689,0.9755617807548668,0.938055922009753,0.9397134302430689,0.47779887185359254,0.4897844761430185
60,2.134530288248551,1.1301074710214916,1.0044386435989117,1.077481190944453,1.1301074710214916,0.5070186632046398,0.504786086604824
61,1.8186505405676365,0.8308398642445622,0.987972649786513,0.8599995157892336,0.8308398642445622,0.46711376615769656,0.47287782705126563
62,1.8480730570916475,0.8650858631851469,0.9830515319259796,0.9236523075214624,0.8650858631851469,0.49128923038606964,0.49979209640934547
63,2.1229444138149813,1.1067116470747667,1.016715933470583,1.0538181141610248,1.1067116470747667,0.5044524438915182,0.49639458636003037
64,2.185222837083196,1.1474422750188402,1.038620527750006,1.0858515335428096,1.1474422750188402,0.515679955231768,0.4969065466074794
MEAN_VALUES,1.98696153438532,0.987885710707682,0.9993272370544983,0.9968526422720759,0.49577870522071554,0.5010739370513604,0.5015254395136228
CONFIDENCE_INTERVALS,± 0.002978682937703302,± 0.02693823445446546,± 0.005742250121175347,± 0.01780667771526508,± 0.014490434997678268,± 0.004214812539611438
